|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|eff_date|cur_code1|pre_amt_all|usd_amt_all|app_name|app_cst_no|app_id_no|app_cus_pro|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|benefit_name|benefit_id_no|benefit_pro|relation_1|relation_2|pay_type|rpay_date|pay_date|cur_code2|pay_amt|pay_usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|etl_date
15688|||||P997308006201900000016|T997308006201900000045|20190417|20190418||||欧阳组合|8000000719|460106197804151228|1|欧阳组合|8000000719|460106197804151228|1|||||||||||||||||
15689|||||P997308006201900000016|T997308006201900000046|20190417|20190418||||欧阳组合|8000000719|460106197804151228|1|欧阳组合|8000000719|460106197804151228|1|||||||||||||||||
15690|||||P997308006201900000016|T997308006201900000046|20190417|20190418||||欧阳组合|8000000719|460106197804151228|1|欧阳组合|8000000719|460106197804151228|1|||||||||||||||||
15691|||||P997308004201910000579|T997308004201910000587|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15692|||||P997308004201910000580|T997308004201910000588|20190318|20190423||||臋隥|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15693|||||P997308004201910000581|T997308004201910000589|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15694|||||P997308004201910000582|T997308004201910000590|20190318|20190423||||驅軏|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15695|||||P997308004201910000584|T997308004201910000592|20190318|20190423||||绽齮|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15696|||||P997308004201910000583|T997308004201910000591|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15697|||||P997308004201910000585|T997308004201910000593|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15698|||||P997308004201910000586|T997308004201910000594|20190318|20190430||||测试趄烍|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15699|||||P997308004201910000587|T997308004201910000595|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15700|||||P997308004201910000588|T997308004201910000596|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15701|||||P997308004201910000590|T997308004201910000598|20190318|20190507||||测试鍴儆|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15702|||||P997308004201910000589|T997308004201910000597|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15703|||||P997308004201910000592|T997308004201910000600|20190318|20190507||||测试屉嫫|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15704|||||P997308004201910000591|T997308004201910000599|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15705|||||P997308004201910000593|T997308004201910000601|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15706|||||P997308004201910000594|T997308004201910000602|20190318|20190507||||测试怿腷|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15707|||||P997308004201910000595|T997308004201910000603|20190318|20200428||||测试一|10000002|42108119970225299X|1|时时|10000002|42108119970225299X|1|||||||||||||||||
15708|||||P997308004201910000596|T997308004201910000604|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15709|||||P997308004201910000597|T997308004201910000605|20190318|20190508||||测试債謳|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15710|||||P997312001201900000020|T997312001201900000034|20190417|20190418||||蓝忘机|8000000717|40750349075934|1|蓝忘机|8000000717|40750349075934|1|||||||||||||||||
15711|||||P997312001201900000020|T997312001201900000034|20190417|20190418||||蓝忘机|8000000717|40750349075934|1|蓝忘机|8000000717|40750349075934|1|||||||||||||||||
15712|||||P997312001201900000020|T997312001201900000034|20190417|20190418||||蓝忘机|8000000717|40750349075934|1|蓝忘机|8000000717|40750349075934|1|||||||||||||||||
15713|||||P997312001201900000020|T997312001201900000034|20190417|20190418||||方磊|8000000717|40750349075934|1|蓝忘机|8000000717|40750349075934|1|||||||||||||||||
15714|||||P997308006201900000015|T997308006201900000047|20190417|20190418||||欧阳组合|8000000719|460106197804151228|1|欧阳组合|8000000719|460106197804151228|1|||||||||||||||||
15715|||||P997308006201900000015|T997308006201900000047|20190417|20190418||||欧阳组合|8000000719|460106197804151228|1|欧阳组合|8000000719|460106197804151228|1|||||||||||||||||
15716|||||P997308006201900000017|T997308006201900000048|20190417|20190418||||林静儿|8000000814|34534565654734|1|林静儿|8000000814|34534565654734|1|||||||||||||||||
15717|||||P997308006201900000017|T997308006201900000048|20190417|20190418||||林静儿|8000000814|34534565654734|1|林静儿|8000000814|34534565654734|1|||||||||||||||||
15718|||||P997308006201900000017|T997308006201900000049|20190417|20190418||||林静儿|8000000814|34534565654734|1|林静儿|8000000814|34534565654734|1|||||||||||||||||
15719|||||P997308006201900000017|T997308006201900000049|20190417|20190418||||林静儿|8000000814|34534565654734|1|林静儿|8000000814|34534565654734|1|||||||||||||||||
15720|||||P997308004201900000025|T997308004201900000058|20190417|20190417||||许露露|8000000783|483957930457903|1|许露露|8000000783|483957930457903|1|||||||||||||||||
15721|||||P997308008201900000020|T997308008201900000048|20190422|20190423||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15722|||||P997308004201900000026|T997308004201900000059|20190422|20190422||||许露露|8000000783|483957930457903|1|许露露|8000000783|483957930457903|1|||||||||||||||||
15723|||||P997308004201910000598|T997308004201910000606|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15724|||||P997308004201910000599|T997308004201910000607|20190318|20190509||||测试展轉|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15725|||||P997308004201910000601|T997308004201910000609|20190318|20190511||||测试韅咜|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15726|||||P997308004201910000600|T997308004201910000608|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15727|||||P997308004201910000602|T997308004201910000610|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15728|||||P997308004201910000603|T997308004201910000611|20190318|20190511||||测试邷驐|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15729|||||P997308004201910000604|T997308004201910000612|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15730|||||P997308004201910000605|T997308004201910000613|20190318|20190511||||测试溩屽|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15731|||||P997308004201910000606|T997308004201910000614|20190318|20200428||||测试一|10000002|42108119970225299X|1|时时|10000002|42108119970225299X|1|||||||||||||||||
15732|||||P997308004201910000607|T997308004201910000615|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15733|||||P997308004201910000612|T997308004201910000620|20190318|20200428||||测试一|10000002|42108119970225299X|1|时时|10000002|42108119970225299X|1|||||||||||||||||
15734|||||P997308004201910000613|T997308004201910000621|20190318|20200428||||测试一|10000002|42108119970225299X|1|时时|10000002|42108119970225299X|1|||||||||||||||||
15735|||||P997308004201910000614|T997308004201910000622|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15736|||||P997308004201910000614|T997308004201910000622|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15737|||||P997308004201910000614|T997308004201910000623|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15738|||||P997308004201910000614|T997308004201910000623|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15739|||||P997308004201910000615|T997308004201910000624|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15740|||||P997308004201910000616|T997308004201910000625|20190318|20190517||||测试噟囊|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15741|||||P997308004201910000617|T997308004201910000626|20190402|20190902||||取消险|10000039|222222222|1|取消险|10000039|222222222|1|||||||||||||||||
15742|||||P997308004201910000617|T997308004201910000626|20190402|20190902||||取消险|10000039|222222222|1|取消险|10000039|222222222|1|||||||||||||||||
15743|||||P997308004201910000617|T997308004201910000627|20190402|20190902||||取消险|10000039|222222222|1|取消险|10000039|222222222|1|||||||||||||||||
15744|||||P997308004201910000617|T997308004201910000627|20190402|20190902||||取消险|10000039|222222222|1|取消险|10000039|222222222|1|||||||||||||||||
15745|||||P997308004201910000619|T997308004201910000629|20190318|20190522||||测试騯浬|10000002|42108119970225299X|1|时间时数|10000002|42108119970225299X|1|||||||||||||||||
15746|||||P997308004201910000618|T997308004201910000628|20190325|20200422||||晚上来我家|10000036|440882199202079695|1|测试周小星|10000036|440882199202079695|1|||||||||||||||||
15747|||||P997308004201900000027|T997308004201900000060|20190514|20190514||||许露露|8000000783|483957930457903|1|许露露|8000000783|483957930457903|1|||||||||||||||||
15748|||||P997308004201900000027|T997308004201900000060|20190514|20190514||||许露露|8000000783|483957930457903|1|许露露|8000000783|483957930457903|1|||||||||||||||||
15749|||||P997308008201900000013|T997308008201900000051|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15750|||||P997308008201900000013|T997308008201900000051|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15751|||||P997308008201900000013|T997308008201900000051|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15752|||||P997308008201900000013|T997308008201900000052|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15753|||||P997308008201900000013|T997308008201900000052|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15754|||||P997308008201900000013|T997308008201900000052|20190123|20190124||||许露露|8000000690|8493569347905|1|许露露|8000000690|8493569347905|1|||||||||||||||||
15755|||||P997308008201900000004|T997308008201900000053|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15756|||||P997308008201900000004|T997308008201900000053|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15757|||||P997308008201900000004|T997308008201900000053|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15758|||||P997308008201900000004|T997308008201900000054|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15759|||||P997308008201900000004|T997308008201900000054|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15760|||||P997308008201900000004|T997308008201900000054|20190114|20190114||||许露露|8000000675|893569347950|1|许露露|8000000675|893569347950|1|||||||||||||||||
15761|||||P997308008201900000021|T997308008201900000055|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15762|||||P997308008201900000021|T997308008201900000055|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15763|||||P997308008201900000021|T997308008201900000056|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15764|||||P997308008201900000021|T997308008201900000056|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15765|||||P997308008201900000022|T997308008201900000057|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15766|||||P997308008201900000022|T997308008201900000057|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15767|||||P997308008201900000022|T997308008201900000058|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15768|||||P997308008201900000022|T997308008201900000058|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15769|||||P997308008201900000023|T997308008201900000059|20190516|20190517||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15770|||||P997308008201900000024|T997308008201900000060|20190516|20190501||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
15771|||||P997308008201900000024|T997308008201900000060|20190516|20190501||||魏无羡|8000000420|431514514|1|魏无羡|8000000420|431514514|1|||||||||||||||||
