|company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
14624|||||70|P997309002201800000009|T997309002201800000024|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-04|
14625||||||P997309002201800000011|T997309002201800000018|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0||||||||||||||
14626||||||P997309002201800000010|T997309002201800000019|180711|180801||||||山水集团|8000000052|1234567890|0||||||||||||||
14627|||||12|P997309002201800000010|T997309002201800000020|180711|180801||||||山水集团|8000000052|1234567890|0|||||||||||||P997309002201800000010-01|
14628||||||P997309002201800000010|T997309002201800000019|180711|180801||||||山水集团|8000000052|1234567890|0||||||||||||||
14629|||||12|P997309002201800000010|T997309002201800000020|180711|180801||||||山水集团|8000000052|1234567890|0|||||||||||||P997309002201800000010-01|
14630||||||P997309002201800000009|T997309002201800000017|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0||||||||||||||
14631|||||08|P997309002201800000009|T997309002201800000021|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-01|
14632|||||12|P997309002201800000009|T997309002201800000022|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-02|
14633|||||45|P997309002201800000009|T997309002201800000023|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-03|
14634|||||70|P997309002201800000009|T997309002201800000024|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-04|
14635||||||P997309002201800000009|T997309002201800000017|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0||||||||||||||
14636|||||08|P997309002201800000009|T997309002201800000021|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-01|
14637|||||12|P997309002201800000009|T997309002201800000022|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-02|
14638|||||45|P997309002201800000009|T997309002201800000023|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-03|
14639|||||70|P997309002201800000009|T997309002201800000024|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-04|
14640||||||P997309002201800000009|T997309002201800000017|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0||||||||||||||
14641|||||08|P997309002201800000009|T997309002201800000021|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-01|
14642|||||12|P997309002201800000009|T997309002201800000022|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-02|
14643|||||45|P997309002201800000009|T997309002201800000023|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-03|
14644|||||70|P997309002201800000009|T997309002201800000024|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-04|
14645||||||P997309002201800000009|T997309002201800000017|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0||||||||||||||
14646|||||08|P997309002201800000009|T997309002201800000021|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-01|
14647|||||12|P997309002201800000009|T997309002201800000022|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-02|
14648|||||45|P997309002201800000009|T997309002201800000023|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-03|
14649|||||70|P997309002201800000009|T997309002201800000024|180711|180712||||||非转基因大胖土豆科技股份有限公司|8000000372|9113074170351027Z|0|||||||||||||P997309002201800000009-04|
14650||||||P997309002201900000001|T997309002201900000002|190311|190312||||||蓝忘机|8000000432|641451451|1||||||||||||||
14651|||||12|P997309002201900000001|T997309002201900000010|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-01|
14652|||||12|P997309002201900000001|T997309002201900000011|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-02|
14653||||||P997309002201900000002|T997309002201900000003|190312|190313||||||蓝忘机|8000000432|641451451|1||||||||||||||
14654|||||70|P997309002201900000002|T997309002201900000004|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-01|
14655|||||45|P997309002201900000002|T997309002201900000005|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-02|
14656|||||12|P997309002201900000002|T997309002201900000006|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-03|
14657||||||P997309002201900000002|T997309002201900000003|190312|190313||||||蓝忘机|8000000432|641451451|1||||||||||||||
14658|||||70|P997309002201900000002|T997309002201900000004|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-01|
14659|||||45|P997309002201900000002|T997309002201900000005|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-02|
14660|||||12|P997309002201900000002|T997309002201900000006|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-03|
14661||||||P997309002201900000002|T997309002201900000003|190312|190313||||||蓝忘机|8000000432|641451451|1||||||||||||||
14662|||||70|P997309002201900000002|T997309002201900000004|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-01|
14663|||||45|P997309002201900000002|T997309002201900000005|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-02|
14664|||||12|P997309002201900000002|T997309002201900000006|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-03|
14665||||||P997309002201900000002|T997309002201900000003|190312|190313||||||蓝忘机|8000000432|641451451|1||||||||||||||
14666|||||70|P997309002201900000002|T997309002201900000004|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-01|
14667|||||45|P997309002201900000002|T997309002201900000005|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-02|
14668|||||12|P997309002201900000002|T997309002201900000006|190312|190313||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000002-03|
14669||||||P997309002201900000003|T997309002201900000008|190325|190326||||||蓝忘机|8000000432|641451451|1||||||||||||||
14670||||||P997309002201900000001|T997309002201900000002|190311|190312||||||蓝忘机|8000000432|641451451|1||||||||||||||
14671|||||12|P997309002201900000001|T997309002201900000010|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-01|
14672|||||12|P997309002201900000001|T997309002201900000011|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-02|
14673||||||P997309002201900000001|T997309002201900000002|190311|190312||||||蓝忘机|8000000432|641451451|1||||||||||||||
14674|||||12|P997309002201900000001|T997309002201900000010|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-01|
14675|||||12|P997309002201900000001|T997309002201900000011|190311|190312||||||蓝忘机|8000000432|641451451|1|||||||||||||P997309002201900000001-02|
14676||||||P997312001201800000001|T997312001201800000001|180530|180531||||||承保数据|8000000287|390328903890328|1||||||||||||||
14677|||||s1|P997312001201800000001|T997312001201800000015|180530|180531||||||承保数据|8000000287|390328903890328|1|||||||||||||P997312001201800000001-01|
14678||||||P997312001201800000002|T997312001201800000002|180530|180531||||||承保数据|8000000289|23897490238790480932|1||||||||||||||
14679||||||P997312001201800000003|T997312001201800000003|180530|180531||||||承保数据|8000000287|390328903890328|1||||||||||||||
14680||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14681|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14682|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14683|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14684|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
14685|||||15|P997312001201800000004|T997312001201800000010|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-05|
14686||||||P997312001201800000005|T997312001201800000005|180530|180530||||||承保数据|8000000287|390328903890328|1||||||||||||||
14687||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14688|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14689|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14690|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14691|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
14692|||||15|P997312001201800000004|T997312001201800000010|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-05|
14693||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14694|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14695|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14696|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14697|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
14698|||||15|P997312001201800000004|T997312001201800000010|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-05|
14699||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14700|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14701|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14702|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14703|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
14704|||||15|P997312001201800000004|T997312001201800000010|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-05|
14705||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14706|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14707|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14708|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14709|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
14710|||||15|P997312001201800000004|T997312001201800000010|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-05|
14711||||||P997312001201800000004|T997312001201800000004|180530|180531||||||二狗子|8000000290|8000000290|0||||||||||||||
14712|||||07|P997312001201800000004|T997312001201800000006|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-01|
14713|||||08|P997312001201800000004|T997312001201800000007|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-02|
14714|||||12|P997312001201800000004|T997312001201800000008|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-03|
14715|||||12|P997312001201800000004|T997312001201800000009|180530|180531||||||二狗子|8000000290|8000000290|0|||||||||||||P997312001201800000004-04|
