|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
12937|||||P997307201201800000031|T997307201201800000053|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-01|
12938|||||P997307201201800000031|T997307201201800000054|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-02|
12939|||||P997307201201800000031|T997307201201800000055|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-03|
12940|||||P997307201201800000031|T997307201201800000052|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201||||||||||||
12941|||||P997307201201800000031|T997307201201800000053|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-01|
12942|||||P997307201201800000031|T997307201201800000054|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-02|
12943|||||P997307201201800000031|T997307201201800000055|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-03|
12944|||||P997307201201800000031|T997307201201800000052|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201||||||||||||
12945|||||P997307201201800000031|T997307201201800000053|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-01|
12946|||||P997307201201800000031|T997307201201800000054|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-02|
12947|||||P997307201201800000031|T997307201201800000055|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-03|
12948|||||P997307201201800000031|T997307201201800000052|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201||||||||||||
12949|||||P997307201201800000031|T997307201201800000053|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-01|
12950|||||P997307201201800000031|T997307201201800000054|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-02|
12951|||||P997307201201800000031|T997307201201800000055|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201|||||||||||P997307201201800000031-03|
12952|||||P997307201201800000032|T997307201201800000056|181128|个人恶性肿瘤住院从共保UAT|8000000609|09|123213123|07201||||||||||||
12953|||||P997307201201800000032|T997307201201800000058|181128|个人恶性肿瘤住院从共保UAT|8000000609|09|123213123|07201|||||||||||P997307201201800000032-01|
12954|||||P997307201201800000032|T997307201201800000056|181128|个人恶性肿瘤住院从共保UAT|8000000609|09|123213123|07201||||||||||||
12955|||||P997307201201800000032|T997307201201800000058|181128|个人恶性肿瘤住院从共保UAT|8000000609|09|123213123|07201|||||||||||P997307201201800000032-01|
12956|||||P997307201201800000033|T997307201201800000059|181129|许露露|8000000610|02|938570959034|07201||||||||||||
12957|||||P997307201201800000035|T997307201201800000060|181129|许露露|8000000606|02|98456894359035|07201||||||||||||
12958|||||P997307201201800000034|T997307201201800000061|181129|许露露|8000000607|02|8375903479597045|07201||||||||||||
12959|||||P997307201201800000036|T997307201201800000062|181129|许露露|8000000597|02|38957945904759043|07201||||||||||||
12960|||||P997307201201800000037|T997307201201800000063|181129|许露露|8000000610|02|938570959034|07201||||||||||||
12961|||||P997307201201800000038|T997307201201800000065|181129|许露露|8000000606|02|98456894359035|07201||||||||||||
12962|||||P997307201201800000039|T997307201201800000066|181129|许露露|8000000597|02|38957945904759043|07201||||||||||||
12963|||||P997307201201800000041|T997307201201800000067|181129|许露露|8000000606|02|98456894359035|07201||||||||||||
12964|||||P997307201201800000042|T997307201201800000068|181129|许露露|8000000607|02|8375903479597045|07201||||||||||||
12965|||||P997307201201800000040|T997307201201800000069|181129|许露露|8000000597|02|38957945904759043|07201||||||||||||
12966|||||P997307201201800000040|T997307201201800000091|181129|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000040-01|
12967|||||P997307201201800000043|T997307201201800000071|181130|许露露|8000000607|02|8375903479597045|07201||||||||||||
12968|||||P997307201201800000044|T997307201201800000072|181130|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|07201||||||||||||
12969|||||P997307201201800000045|T997307201201800000075|181203|许露露|8000000606|02|98456894359035|07201||||||||||||
12970|||||P997307201201800000045|T997307201201800000076|181203|许露露|8000000606|02|98456894359035|07201|||||||||||P997307201201800000045-01|
12971|||||P997307201201800000045|T997307201201800000075|181203|许露露|8000000606|02|98456894359035|07201||||||||||||
12972|||||P997307201201800000045|T997307201201800000076|181203|许露露|8000000606|02|98456894359035|07201|||||||||||P997307201201800000045-01|
12973|||||P997307201201800000046|T997307201201800000077|181204|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|07201||||||||||||
12974|||||P997307201201800000047|T997307201201800000078|181204|软通ZH|8000000067|02|12444123|07201||||||||||||
12975|||||P997307201201800000048|T997307201201800000079|181204|软通ZH|8000000067|02|12444123|07201||||||||||||
12976|||||P997307201201800000049|T997307201201800000081|181205|许露露|8000000607|02|8375903479597045|07201||||||||||||
12977|||||P997307201201800000050|T997307201201800000082|181205|发税控测试|8000000614|09|234234354345|07201||||||||||||
12978|||||P997307201201800000051|T997307201201800000083|181205|发税控测试|8000000614|09|234234354345|07201||||||||||||
12979|||||P997307201201800000052|T997307201201800000084|181205|发税控测试|8000000614|09|234234354345|07201||||||||||||
12980|||||P997307201201800000053|T997307201201800000085|181205|发税控测试|8000000614|09|234234354345|07201||||||||||||
12981|||||P997307201201800000054|T997307201201800000086|181205|发税控测试|8000000614|09|234234354345|07201||||||||||||
12982|||||P997307201201800000055|T997307201201800000087|181207|非转基因大胖土豆科技股份有限公司|8000000372|12|9113074170351027Z|07201||||||||||||
12983|||||P997307201201800000056|T997307201201800000088|181207|软通ZH|8000000067|02|12444123|07201||||||||||||
12984|||||P997307201201800000057|T997307201201800000089|181210|发税控测试|8000000614|09|234234354345|07201||||||||||||
12985|||||P997307201201800000058|T997307201201800000090|181210|发税控测试|8000000614|09|234234354345|07201||||||||||||
12986|||||P997307201201800000040|T997307201201800000069|181129|许露露|8000000597|02|38957945904759043|07201||||||||||||
12987|||||P997307201201800000040|T997307201201800000091|181129|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000040-01|
12988|||||P997307201201900000001|T997307201201900000001|190123|许露露|8000000704|02|4896397904790|07201||||||||||||
12989|||||P997307201201900000001|T997307201201900000002|190123|许露露|8000000704|02|4896397904790|07201|||||||||||P997307201201900000001-01|
12990|||||P997307201201900000001|T997307201201900000001|190123|许露露|8000000704|02|4896397904790|07201||||||||||||
12991|||||P997307201201900000001|T997307201201900000002|190123|许露露|8000000704|02|4896397904790|07201|||||||||||P997307201201900000001-01|
12992|||||P997307201201900000002|T997307201201900000003|190403|许露露|8000000802|02|97465834095093470|07201||||||||||||
12993|||||P997307201201900000003|T997307201201900000005|190409|许露露|8000000802|02|97465834095093470|07201||||||||||||
12994|||||P997307201201900000004|T997307201201900000006|190513|许露露|8000000829|02|438056093749|07201||||||||||||
12995|||||P997307201201900000005|T997307201201900000007|190517|许露露|8000000829|02|438056093749|07201||||||||||||
12996|||||P997307201201900000006|T997307201201900000008|190521|许露露|8000000829|02|438056093749|07201||||||||||||
12997|||||P997307201201900000006|T997307201201900000009|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-01|
12998|||||P997307201201900000006|T997307201201900000010|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-02|
12999|||||P997307201201900000006|T997307201201900000008|190521|许露露|8000000829|02|438056093749|07201||||||||||||
13000|||||P997307201201900000006|T997307201201900000009|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-01|
13001|||||P997307201201900000006|T997307201201900000010|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-02|
13002|||||P997307201201900000006|T997307201201900000008|190521|许露露|8000000829|02|438056093749|07201||||||||||||
13003|||||P997307201201900000006|T997307201201900000009|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-01|
13004|||||P997307201201900000006|T997307201201900000010|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000006-02|
13005|||||P997307201201900000007|T997307201201900000011|190521|许露露|8000000829|02|438056093749|07201||||||||||||
13006|||||P997307201201900000007|T997307201201900000012|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000007-01|
13007|||||P997307201201900000007|T997307201201900000011|190521|许露露|8000000829|02|438056093749|07201||||||||||||
13008|||||P997307201201900000007|T997307201201900000012|190521|许露露|8000000829|02|438056093749|07201|||||||||||P997307201201900000007-01|
13009|||||P997307201201900000008|T997307201201900000013|190604|许露露|8000000829|02|438056093749|07201||||||||||||
13010|||||P997307201201900000009|T997307201201900000014|190606|杨成松|8000000852|02|5465768767564|07201||||||||||||
13011|||||P997307601201700000001|T997307601201700000002|171222|pomegranate|8000000062|11|234567|07601||||||||||||
13012|||||P997307601201700000002|T997307601201700000003|171226|Peter Dinklage|8000000082|03|23456789|07601||||||||||||
13013|||||P997307601201800000001|T997307601201800000002|180125|Peter Dinklage|8000000082|03|23456789|07601||||||||||||
13014|||||P997307601201800000002|T997307601201800000003|180131|上海宏盛电子有限公司|8000000056|12|99000220933|07601||||||||||||
13015|||||P997307601201800000002|T997307601201800000005|180131|上海宏盛电子有限公司|8000000056|12|99000220933|07601|||||||||||P997307601201800000002-01|
13016|||||P997307601201800000002|T997307601201800000003|180131|上海宏盛电子有限公司|8000000056|12|99000220933|07601||||||||||||
13017|||||P997307601201800000002|T997307601201800000005|180131|上海宏盛电子有限公司|8000000056|12|99000220933|07601|||||||||||P997307601201800000002-01|
13018|||||P997307601201800000003|T997307601201800000006|180202|上海宏盛电子有限公司|8000000056|12|99000220933|07601||||||||||||
13019|||||P997307601201800000004|T997307601201800000007|180202|暗示的风格|8000000170|09|3333|07601||||||||||||
13020|||||P997307601201800000005|T997307601201800000010|180411|权限测试|8000000228|11|温热无25232323|07601||||||||||||
13021|||||P997307601201800000005|T997307601201800000011|180411|权限测试|8000000228|11|温热无25232323|07601|||||||||||P997307601201800000005-01|
13022|||||P997307601201800000005|T997307601201800000010|180411|权限测试|8000000228|11|温热无25232323|07601||||||||||||
13023|||||P997307601201800000005|T997307601201800000011|180411|权限测试|8000000228|11|温热无25232323|07601|||||||||||P997307601201800000005-01|
13024|||||P997307601201800000006|T997307601201800000012|180424|noodles|8000000084|02|213456789|07601||||||||||||
13025|||||P997307601201800000006|T997307601201800000013|180424|noodles|8000000084|02|213456789|07601|||||||||||P997307601201800000006-01|
13026|||||P997307601201800000006|T997307601201800000012|180424|noodles|8000000084|02|213456789|07601||||||||||||
13027|||||P997307601201800000006|T997307601201800000013|180424|noodles|8000000084|02|213456789|07601|||||||||||P997307601201800000006-01|
13028|||||P997307601201800000007|T997307601201800000014|180710|许露露|8000000365|02|32807390732903729030|07601||||||||||||
13029|||||P997307601201800000008|T997307601201800000018|180809|许露露|8000000437|02|39207907234|07601||||||||||||
13030|||||P997307601201800000009|T997307601201800000020|180822|许露露|8000000437|02|39207907234|07601||||||||||||
13031|||||P997307601201900000001|T997307601201900000001|190213|noodles|8000000084|02|213456789|07601||||||||||||
13032|||||P997307601201900000001|T997307601201900000002|190213|noodles|8000000084|02|213456789|07601|||||||||||P997307601201900000001-01|
13033|||||P997307601201900000001|T997307601201900000001|190213|noodles|8000000084|02|213456789|07601||||||||||||
13034|||||P997307601201900000001|T997307601201900000002|190213|noodles|8000000084|02|213456789|07601|||||||||||P997307601201900000001-01|
13035|||||P997307601201900000002|T997307601201900000003|190528|noodles|8000000084|02|213456789|07601||||||||||||
13036|||||P997307602201800000001|T997307602201800000001|180106|你大舅你二舅都是你舅高板凳|8000000128|09|45444332|07602||||||||||||
13037|||||P997307602201800000002|T997307602201800000003|180201|上海宏盛电子有限公司|8000000056|12|99000220933|07602||||||||||||
13038|||||P997307602201800000002|T997307602201800000004|180201|上海宏盛电子有限公司|8000000056|12|99000220933|07602|||||||||||P997307602201800000002-01|
